campaign_id,campaign_name,platform,date,country,campaign_objective,ad_type,impressions,clicks,conversions,spend,revenue
CMP00242,New Product Launch,Meta,2026-04-08,UAE,Awareness,Carousel,415516,27425,3631,23560.78,672449.93
CMP00243,Winter Collection,Meta,2026-07-04,USA,Traffic,Story,121702,6341,197,5082.41,60566.13
CMP00244,Flash Sale,Meta,2026-07-06,Egypt,Traffic,Image,211343,6628,464,14037.4,58904.79
CMP00245,Black Friday,Google Ads,2026-02-22,USA,Awareness,Image,281449,14218,517,13096.78,145397.61
CMP00246,Ramadan Offers,Google Ads,2026-05-08,UK,Lead Generation,Image,344538,17070,1433,31123.1,624786.57
CMP00247,Free Shipping,Google Ads,2026-06-24,UK,Lead Generation,Carousel,100581,6256,898,7526.97,30039.91
CMP00248,Eid Offers,TikTok,2026-05-10,Saudi Arabia,Conversions,Image,160202,8353,669,6056.08,129137.76
CMP00249,Back to School,Google Ads,2026-05-11,UAE,Conversions,Carousel,492829,9974,1228,28261.36,213806.84
CMP00250,Summer Sale,Meta,2026-03-04,UAE,Lead Generation,Video,55200,4103,107,3024.92,6713.68
CMP00251,Summer Sale,Google Ads,2026-02-11,Egypt,Conversions,Video,270263,20668,1720,20480.07,362570.29
CMP00252,Winter Collection,Google Ads,2026-07-26,UAE,Conversions,Image,235089,5970,113,16572.87,18447.18
CMP00253,Brand Awareness,LinkedIn,2026-08-08,USA,Awareness,Image,307211,5381,172,26065.72,60262.65
CMP00254,Summer Sale,Meta,2026-03-04,Saudi Arabia,Conversions,Image,34107,1377,87,844.34,34726.41
CMP00255,Eid Offers,LinkedIn,2026-08-23,Saudi Arabia,Awareness,Video,387638,11239,1412,26279.84,120053.07
CMP00256,Eid Offers,Meta,2026-01-18,Saudi Arabia,Traffic,Image,469795,18736,927,32845.73,135313.8
CMP00257,Flash Sale,Meta,2026-07-20,UAE,Traffic,Carousel,169336,10239,450,6593.57,199442.5
CMP00258,Summer Sale,Google Ads,2026-08-27,USA,Traffic,Video,224977,1528,131,14575.51,23573.3
CMP00259,Back to School,TikTok,2026-02-22,Egypt,Lead Generation,Carousel,287775,22657,1558,20066.36,417882.26
CMP00260,Free Shipping,TikTok,2026-04-16,Egypt,Conversions,Video,377445,27239,2020,21609.52,445926.08
CMP00261,New Product Launch,LinkedIn,2026-03-02,Egypt,Conversions,Story,162922,4003,216,14201.75,63406.39
CMP00262,Back to School,TikTok,2026-08-30,UK,Awareness,Video,116279,1768,208,2311.03,14674.89
CMP00263,Ramadan Offers,TikTok,2026-04-26,UK,Conversions,Carousel,171642,6822,882,3225.09,226009.63
CMP00264,Back to School,Meta,2026-07-02,Saudi Arabia,Awareness,Video,140138,10878,712,2547.96,112577.7
CMP00265,Free Shipping,Google Ads,2026-07-11,Egypt,Lead Generation,Story,298421,7084,529,23080.26,31175.53
CMP00266,Winter Collection,Google Ads,2026-06-25,Saudi Arabia,Traffic,Story,340457,25642,558,20789.11,134856.12
CMP00267,Back to School,Meta,2026-08-20,Saudi Arabia,Lead Generation,Video,454216,30524,1722,8073.81,252224.58
CMP00268,Eid Offers,LinkedIn,2026-06-24,UK,Lead Generation,Image,233694,4197,168,8252.73,26193.79
CMP00269,Brand Awareness,Meta,2026-04-16,USA,Traffic,Carousel,472830,21892,405,15691.07,27401.71
CMP00270,Winter Collection,Google Ads,2026-05-03,USA,Conversions,Story,295484,18795,1093,17590.88,131658.03
CMP00271,Black Friday,Meta,2026-01-15,UAE,Traffic,Image,433967,34441,2897,28140.48,1301850.37
CMP00272,Free Shipping,Meta,2026-07-28,Saudi Arabia,Traffic,Carousel,424836,31350,558,33887.25,72804.93
CMP00273,Ramadan Offers,LinkedIn,2026-06-01,UAE,Traffic,Video,176725,11569,1245,17094.84,67989.1
CMP00274,Free Shipping,Google Ads,2026-03-21,USA,Traffic,Story,102042,4263,96,3534.59,10516.03
CMP00275,Winter Collection,Meta,2026-07-03,UAE,Traffic,Video,103040,7615,976,3712.87,48043.23
CMP00276,Winter Collection,Google Ads,2026-06-30,Egypt,Awareness,Image,357151,12382,298,14217.09,19485.49
CMP00277,Free Shipping,LinkedIn,2026-06-27,UK,Awareness,Video,476406,35570,4274,18276.62,765984.01
CMP00278,Summer Sale,TikTok,2026-08-31,UAE,Traffic,Video,378054,28789,1866,27093.45,455370.41
CMP00279,Brand Awareness,TikTok,2026-02-06,USA,Traffic,Image,183627,11183,484,13031.86,54849.4
CMP00280,Black Friday,Meta,2026-02-23,UAE,Lead Generation,Image,140831,8025,474,9316.86,90978.09
CMP00281,Brand Awareness,LinkedIn,2026-08-14,UK,Traffic,Story,208554,6536,408,18672.71,121514.91
CMP00282,Summer Sale,Google Ads,2026-03-17,Saudi Arabia,Lead Generation,Image,20526,593,84,467.92,7207.46
CMP00283,Flash Sale,Meta,2026-06-07,USA,Conversions,Carousel,478307,19708,282,36475.09,31715.0
CMP00284,Ramadan Offers,Google Ads,2026-02-18,Egypt,Conversions,Carousel,224580,12866,1429,16128.34,151772.87
CMP00285,Flash Sale,Google Ads,2026-05-21,Egypt,Conversions,Story,450325,18833,332,7896.55,26632.21
CMP00286,Ramadan Offers,LinkedIn,2026-02-13,Saudi Arabia,Conversions,Image,344595,9264,198,31288.7,25195.13
CMP00287,New Product Launch,LinkedIn,2026-04-05,UAE,Conversions,Story,474253,15938,575,11035.93,86991.35
CMP00288,Back to School,TikTok,2026-01-22,USA,Conversions,Video,360298,11091,951,25324.0,218712.11
CMP00289,Flash Sale,LinkedIn,2026-08-14,USA,Lead Generation,Story,133544,5437,114,12791.47,29841.14
CMP00290,New Product Launch,Google Ads,2026-02-24,Egypt,Lead Generation,Video,433866,8440,134,10025.8,27703.22
CMP00291,Back to School,Google Ads,2026-01-23,USA,Awareness,Carousel,213475,9975,870,17351.82,218751.87
CMP00292,Eid Offers,Meta,2026-02-08,USA,Lead Generation,Image,87699,4165,381,6815.45,20668.61
CMP00293,Black Friday,Meta,2026-04-09,UAE,Awareness,Story,353297,14633,1393,6159.83,137330.96
CMP00294,Ramadan Offers,LinkedIn,2026-01-13,Egypt,Lead Generation,Carousel,400987,16296,775,20438.8,131936.11
CMP00295,Ramadan Offers,TikTok,2026-02-04,UAE,Lead Generation,Image,167538,13079,942,10355.64,110545.63
CMP00296,Eid Offers,Meta,2026-07-09,Saudi Arabia,Lead Generation,Video,263996,16357,2149,18048.38,341400.47
CMP00297,Free Shipping,TikTok,2026-08-14,USA,Lead Generation,Video,308148,2209,81,19174.94,20610.59
CMP00298,Black Friday,LinkedIn,2026-04-05,Egypt,Awareness,Video,441754,17589,1153,43070.89,244752.53
CMP00299,Brand Awareness,LinkedIn,2026-05-31,USA,Lead Generation,Video,299057,9340,307,28435.71,93026.69
CMP00300,New Product Launch,TikTok,2026-08-07,Egypt,Lead Generation,Image,310028,19682,787,8199.94,71197.42
CMP00301,Brand Awareness,LinkedIn,2026-08-22,USA,Conversions,Image,79370,4250,400,-500.0,55954.09
CMP00302,Winter Collection,TikTok,2026-04-28,UAE,Lead Generation,Story,142119,3036,158,6247.17,38732.96
CMP00303,Black Friday,Meta,2026-06-25,USA,Awareness,Carousel,66677,2742,156,2198.43,19023.38
CMP00304,Summer Sale,TikTok,2026-07-26,Saudi Arabia,Traffic,Video,459480,29947,2815,23957.76,800484.9
CMP00305,Eid Offers,LinkedIn,2026-04-10,UAE,Awareness,Story,396259,3030,330,26881.25,37063.49
CMP00306,Free Shipping,Google Ads,2026-03-18,USA,Lead Generation,Carousel,453243,8044,821,26731.84,105724.4
CMP00307,Back to School,TikTok,2026-02-26,USA,Traffic,Carousel,196270,4268,563,7477.42,163650.32
CMP00308,Summer Sale,TikTok,2026-08-10,UK,Conversions,Story,342606,16708,2375,6052.52,750054.71
CMP00309,Summer Sale,LinkedIn,2026-08-11,USA,Awareness,Story,457867,7467,1112,22186.22,475481.16
CMP00310,Back to School,LinkedIn,2026-05-05,Saudi Arabia,Awareness,Video,184393,9648,335,13481.92,12002.15
CMP00311,Back to School,Google Ads,2026-02-03,USA,Traffic,Story,332164,12465,874,16382.21,115475.08
CMP00312,Free Shipping,Google Ads,2026-02-18,UAE,Conversions,Carousel,19393,1081,105,695.23,24273.78
CMP00313,New Product Launch,Google Ads,2026-01-17,Egypt,Lead Generation,Carousel,441931,3724,531,22684.54,108431.36
CMP00314,Winter Collection,LinkedIn,2026-07-12,Saudi Arabia,Awareness,Story,108789,1889,258,9585.91,9889.59
CMP00315,Back to School,Google Ads,2026-04-04,Saudi Arabia,Conversions,Video,382826,20592,313,31687.15,38117.38
CMP00316,Summer Sale,Meta,2026-01-13,USA,Conversions,Image,371627,5085,367,8559.94,48694.81
CMP00317,Back to School,Google Ads,2026-06-19,Egypt,Awareness,Story,282791,7139,676,7777.59,153437.79
CMP00318,Brand Awareness,Meta,2026-02-20,UAE,Conversions,Image,329292,6579,308,16136.79,35429.96
CMP00319,Ramadan Offers,TikTok,2026-06-26,Saudi Arabia,Conversions,Story,499225,20493,877,7111.88,45421.66
CMP00320,Back to School,LinkedIn,2026-08-20,Saudi Arabia,Conversions,Image,144161,7687,568,14716.11,50539.14
CMP00321,Winter Collection,Google Ads,2026-04-20,Egypt,Awareness,Carousel,397207,5438,702,33285.68,23635.88
CMP00322,Flash Sale,Google Ads,2026-03-10,UAE,Awareness,Story,470574,28225,1754,20172.81,124151.54
CMP00323,Eid Offers,LinkedIn,2026-06-16,UAE,Lead Generation,Story,474584,30737,793,37172.43,58385.51
CMP00324,Flash Sale,Google Ads,2026-06-23,Egypt,Lead Generation,Story,239723,4457,281,10561.06,15272.03
CMP00325,Eid Offers,Google Ads,2026-04-23,UK,Lead Generation,Image,34102,332,33,619.77,10354.97
CMP00326,Ramadan Offers,Google Ads,2026-05-04,UAE,Conversions,Story,191272,10477,1045,5424.84,382336.19
CMP00327,Brand Awareness,Meta,2026-08-11,Egypt,Traffic,Story,96719,1026,80,2965.21,19905.24
CMP00328,Ramadan Offers,Google Ads,2026-01-21,USA,Lead Generation,Story,250697,9605,866,5973.98,149864.26
CMP00329,Eid Offers,LinkedIn,2026-01-10,Egypt,Conversions,Story,302097,13951,1752,26102.9,642149.94
CMP00330,Summer Sale,Google Ads,2026-07-29,UK,Awareness,Carousel,126873,8668,489,9466.55,124871.88
CMP00331,Ramadan Offers,TikTok,2026-01-01,UK,Conversions,Image,188969,5978,590,11393.87,114407.26
CMP00332,New Product Launch,Meta,2026-07-30,Egypt,Traffic,Story,385839,23415,1575,12165.04,122555.48
CMP00333,Winter Collection,LinkedIn,2026-01-28,Saudi Arabia,Lead Generation,Video,406964,14685,2051,36734.97,530938.18
CMP00334,Summer Sale,LinkedIn,2026-05-16,UK,Traffic,Story,395988,3422,482,35789.38,91896.87
CMP00335,Back to School,Google Ads,2026-04-10,USA,Traffic,Video,354730,17751,2371,19486.11,486198.2
CMP00336,Black Friday,Google Ads,2026-04-26,UAE,Lead Generation,Carousel,431945,6480,439,30053.03,105005.93
CMP00337,Ramadan Offers,TikTok,2026-06-09,USA,Traffic,Video,384543,10303,601,20316.89,225501.87
CMP00338,Winter Collection,Google Ads,2026-05-24,USA,Awareness,Image,261852,12754,1810,18416.51,557231.52
CMP00339,Summer Sale,TikTok,2026-04-08,UK,Conversions,Image,86193,774,13,2509.79,4754.99
CMP00340,Ramadan Offers,TikTok,2026-07-12,Saudi Arabia,Conversions,Carousel,293730,2180,270,5726.29,95446.6
CMP00341,Free Shipping,Google Ads,2026-07-20,USA,Lead Generation,Video,427770,27767,1395,28626.75,425662.38
CMP00342,Black Friday,TikTok,2026-02-21,USA,Conversions,Image,335353,23529,3069,13219.36,364424.28
CMP00343,Black Friday,TikTok,2026-04-25,USA,Traffic,Video,103022,8113,165,7191.43,34104.74
CMP00344,New Product Launch,Meta,2026-02-11,UK,Awareness,Carousel,316176,21642,233,14326.42,55770.76
CMP00345,Brand Awareness,TikTok,2026-07-22,USA,Conversions,Carousel,310247,14352,289,17032.37,74706.1
CMP00346,Free Shipping,Meta,2026-05-18,USA,Traffic,Story,221506,2635,107,6394.43,14011.65
CMP00347,Back to School,Google Ads,2026-06-21,USA,Lead Generation,Image,191407,7354,1004,12082.41,297767.25
CMP00348,Black Friday,TikTok,2026-05-19,UK,Conversions,Story,389571,10211,1404,23994.99,259211.67
CMP00349,Ramadan Offers,LinkedIn,2026-03-24,UK,Conversions,Carousel,279428,3122,73,28390.62,20827.04
CMP00350,Back to School,Meta,2026-02-22,Saudi Arabia,Traffic,Story,291938,19605,2607,18447.38,542695.05
CMP00351,Winter Collection,Meta,2026-01-10,Saudi Arabia,Conversions,Story,55886,586,20,1753.37,1475.4
CMP00352,Eid Offers,TikTok,2026-04-21,UK,Lead Generation,Story,175886,1102,114,7877.55,29161.32
CMP00353,Black Friday,Meta,2026-07-21,Egypt,Awareness,Image,369597,10201,225,23928.75,37040.34
CMP00354,New Product Launch,Meta,2026-07-11,UK,Traffic,Video,214992,13922,1794,7347.05,372957.91
CMP00355,Summer Sale,TikTok,2026-01-02,Egypt,Traffic,Image,310269,15435,1315,21377.0,203147.74
CMP00356,New Product Launch,TikTok,2026-02-17,Saudi Arabia,Lead Generation,Video,125756,6447,292,2540.95,75340.8
CMP00357,Black Friday,Meta,2026-06-21,USA,Lead Generation,Image,45317,1078,40,2389.96,12250.56
CMP00358,Ramadan Offers,Google Ads,2026-03-23,Egypt,Awareness,Image,264731,10271,988,10615.51,227031.06
CMP00359,Summer Sale,TikTok,2026-03-22,UAE,Lead Generation,Video,139066,8889,975,7090.84,112288.04
CMP00360,Winter Collection,TikTok,2026-07-18,UK,Lead Generation,Story,170155,7065,178,8722.96,10110.69
CMP00361,Back to School,Google Ads,2026-07-06,USA,Traffic,Carousel,49531,3561,459,3192.97,140334.08
CMP00362,New Product Launch,Google Ads,2026-04-04,Egypt,Awareness,Story,215782,4692,554,15548.97,70608.4
CMP00363,Ramadan Offers,Meta,2026-08-06,UK,Awareness,Image,432859,34039,3600,27797.51,239180.07
CMP00364,Ramadan Offers,Google Ads,2026-07-14,UK,Awareness,Image,265664,5945,279,9229.94,69726.27
CMP00365,Summer Sale,TikTok,2026-01-11,UK,Lead Generation,Story,350013,10257,1113,15400.68,397233.21
CMP00366,Eid Offers,TikTok,2026-04-04,USA,Traffic,Story,318112,17178,2181,13909.38,425167.52
CMP00367,Brand Awareness,LinkedIn,2026-08-16,UAE,Awareness,Story,326780,1795,239,18519.09,26832.09
CMP00368,New Product Launch,TikTok,2026-04-03,Saudi Arabia,Traffic,Video,325632,19146,508,8784.01,167630.56
CMP00369,Flash Sale,LinkedIn,2026-02-11,UK,Lead Generation,Video,349350,23581,309,8085.95,53611.83
CMP00370,New Product Launch,Meta,2026-03-08,USA,Traffic,Image,493627,9133,1316,26635.24,200954.58
CMP00371,Flash Sale,TikTok,2026-05-01,Egypt,Traffic,Story,464716,19111,778,17440.73,68789.26
CMP00372,Winter Collection,Google Ads,2026-08-25,USA,Awareness,Video,247748,12322,241,11277.81,13856.31
CMP00373,Brand Awareness,LinkedIn,2026-08-19,Saudi Arabia,Conversions,Video,332305,16610,2207,21402.38,455844.84
CMP00374,Free Shipping,Google Ads,2026-04-18,USA,Conversions,Story,204184,14417,1552,10069.23,508064.86
CMP00375,New Product Launch,LinkedIn,2026-03-07,UAE,Conversions,Story,260159,16244,2232,6915.7,516455.04
CMP00376,Flash Sale,TikTok,2026-05-14,Saudi Arabia,Conversions,Image,71776,3156,197,1831.51,53880.44
CMP00377,Black Friday,Meta,2026-08-07,Saudi Arabia,Lead Generation,Carousel,291073,10701,654,9579.63,189257.57
CMP00378,Winter Collection,LinkedIn,2026-05-24,USA,Lead Generation,Video,300933,12423,1843,20557.19,484499.03
CMP00379,New Product Launch,Google Ads,2026-01-26,Egypt,Traffic,Story,122437,5280,633,9441.58,161957.02
CMP00380,Back to School,Meta,2026-07-30,Saudi Arabia,Lead Generation,Image,86193,3480,327,1786.71,36669.08
CMP00381,Flash Sale,Meta,2026-01-15,UK,Lead Generation,Carousel,415593,27644,2754,18092.09,308944.76
CMP00382,Flash Sale,TikTok,2026-02-13,Saudi Arabia,Conversions,Video,363382,2799,121,4911.76,13948.96
CMP00383,Flash Sale,LinkedIn,2026-02-21,UAE,Lead Generation,Story,281446,1731,187,27348.25,44677.65
CMP00384,Flash Sale,TikTok,2026-02-19,UAE,Awareness,Video,248424,18564,1679,7148.35,213175.32
CMP00385,Back to School,Meta,2026-07-25,USA,Awareness,Carousel,279110,21422,2841,18938.89,692188.89
CMP00386,Winter Collection,LinkedIn,2026-07-18,USA,Lead Generation,Video,250568,14061,1905,23137.69,308396.31
CMP00387,Eid Offers,LinkedIn,2026-04-01,Saudi Arabia,Traffic,Carousel,280796,12684,1371,11724.09,166210.96
CMP00388,Winter Collection,TikTok,2026-04-01,Egypt,Traffic,Story,124591,8979,428,8585.12,134257.64
CMP00389,Black Friday,LinkedIn,2026-02-22,Saudi Arabia,Traffic,Video,130170,2630,118,9342.49,7965.85
CMP00390,Brand Awareness,Meta,2026-04-06,UK,Conversions,Image,335408,9611,1304,24237.98,245963.66
CMP00391,Ramadan Offers,Google Ads,2026-07-12,USA,Awareness,Story,312338,4565,381,15267.83,90821.89
CMP00392,Back to School,TikTok,2026-06-28,UK,Traffic,Story,281688,11128,1185,3997.57,130886.75
CMP00393,Free Shipping,TikTok,2026-03-09,UAE,Awareness,Video,134329,3385,488,4509.58,45182.02
CMP00394,Black Friday,LinkedIn,2026-04-26,UAE,Awareness,Story,104313,4991,734,8080.92,243055.92
CMP00395,Ramadan Offers,Google Ads,2026-02-07,USA,Lead Generation,Story,429450,33040,1022,33271.08,96809.35
CMP00396,Free Shipping,TikTok,2026-08-08,UK,Awareness,Carousel,307708,2639,62,7094.36,5645.13
CMP00397,Winter Collection,Meta,2026-04-03,UK,Awareness,Carousel,303784,14220,1754,11352.14,267778.69
CMP00398,Winter Collection,Google Ads,2026-03-25,USA,Traffic,Carousel,362946,15709,1860,18386.13,127766.96
CMP00399,Eid Offers,LinkedIn,2026-06-11,Saudi Arabia,Traffic,Carousel,331026,15847,2041,8450.62,154111.34
CMP00400,Black Friday,TikTok,2026-08-16,UAE,Awareness,Story,243254,15464,2187,13926.75,427515.33
CMP00401,Ramadan Offers,Google Ads,15/03/2026,Saudi Arabia,Conversions,Video,141935,10720,1158,3297.84,80932.34
CMP00402,Eid Offers,Meta,2026-05-15,UK,Conversions,Image,411078,32763,804,22681.9,66943.28
CMP00403,Black Friday,LinkedIn,2026-04-24,UAE,Traffic,Video,338456,4901,410,11479.2,19075.72
CMP00404,Free Shipping,TikTok,2026-04-24,UK,Lead Generation,Carousel,80839,6282,676,1928.55,164242.49
CMP00405,Brand Awareness,LinkedIn,2026-05-19,USA,Awareness,Carousel,129080,8435,606,6506.75,64438.26
CMP00406,Black Friday,Meta,2026-05-01,USA,Traffic,Carousel,290545,1633,227,22241.87,30089.56
CMP00407,Free Shipping,LinkedIn,2026-04-06,UAE,Traffic,Image,108865,3906,345,5754.23,35709.29
CMP00408,Back to School,LinkedIn,2026-04-19,UK,Traffic,Carousel,337849,7759,908,32565.65,292842.91
CMP00409,Ramadan Offers,TikTok,2026-08-07,USA,Awareness,Story,45894,857,43,2329.5,8593.38
CMP00410,New Product Launch,LinkedIn,2026-01-13,Saudi Arabia,Awareness,Image,290478,1934,282,12588.93,21390.23
CMP00411,Summer Sale,Meta,2026-05-07,Saudi Arabia,Conversions,Video,123869,3795,203,8294.89,69376.5
CMP00412,Summer Sale,Meta,2026-03-10,UAE,Conversions,Video,416665,14346,1234,11168.39,333219.27
CMP00413,Eid Offers,LinkedIn,2026-07-17,Egypt,Conversions,Video,242239,5701,850,8800.71,172270.39
CMP00414,Winter Collection,Google Ads,2026-02-10,UK,Lead Generation,Carousel,339863,20261,2315,19824.58,178224.78
CMP00415,Ramadan Offers,TikTok,2026-01-29,Saudi Arabia,Awareness,Image,133714,7015,388,3114.28,37608.78
CMP00416,Flash Sale,Google Ads,2026-02-09,Egypt,Conversions,Story,204719,12858,576,11181.54,131414.37
CMP00417,Free Shipping,Meta,2026-07-22,Egypt,Awareness,Video,66304,957,40,5225.35,13130.61
CMP00418,Winter Collection,LinkedIn,2026-07-05,Saudi Arabia,Conversions,Story,80638,1919,29,6387.33,6344.24
CMP00419,Winter Collection,LinkedIn,2026-07-07,Saudi Arabia,Traffic,Carousel,255573,6555,828,24732.58,130068.81
CMP00420,Free Shipping,Google Ads,2026-04-04,UK,Awareness,Carousel,248068,1253,124,11307.81,8600.17
CMP00421,Back to School,TikTok,2026-06-18,USA,Traffic,Carousel,292568,19434,710,15643.21,156069.27
CMP00422,Back to School,TikTok,2026-01-25,UAE,Lead Generation,Carousel,284307,15471,249,19435.59,17070.02
CMP00423,Summer Sale,Meta,2026-05-27,UK,Traffic,Image,346462,23463,2395,17038.44,526213.63
CMP00424,Ramadan Offers,TikTok,2026-06-17,Saudi Arabia,Conversions,Image,267638,19973,2526,10941.43,551170.84
CMP00425,Free Shipping,LinkedIn,2026-01-11,UAE,Conversions,Carousel,394984,4060,213,39229.41,54555.77
CMP00426,Ramadan Offers,Google Ads,2026-05-15,USA,Lead Generation,Video,354392,8383,817,10852.41,211109.24
CMP00427,Eid Offers,Meta,2026-08-15,USA,Awareness,Story,64579,1130,39,2654.28,4483.69
CMP00428,Winter Collection,LinkedIn,2026-04-16,UAE,Awareness,Carousel,410652,21556,2708,19231.49,318899.25
CMP00429,Brand Awareness,LinkedIn,2026-04-25,USA,Awareness,Carousel,218189,1094,16,9499.67,563.03
CMP00430,Ramadan Offers,TikTok,2026-08-08,Egypt,Awareness,Video,175100,1160,145,9428.89,18790.41
CMP00431,Winter Collection,Google Ads,2026-02-09,Egypt,Conversions,Story,82565,2053,276,2966.3,29014.5
CMP00432,Winter Collection,LinkedIn,2026-07-22,USA,Traffic,Image,262986,4725,593,20452.63,161360.06
CMP00433,Summer Sale,TikTok,2026-08-24,Egypt,Lead Generation,Image,414174,12458,1659,16114.19,420743.95
CMP00434,Summer Sale,Google Ads,2026-03-20,USA,Conversions,Story,284927,2304,197,8100.79,32101.75
CMP00435,Ramadan Offers,Meta,2026-04-21,UK,Lead Generation,Image,161929,10359,318,5967.23,68406.6
CMP00436,Free Shipping,LinkedIn,2026-04-22,UAE,Conversions,Story,415707,23836,2781,24999.77,264317.32
CMP00437,Back to School,Google Ads,2026-03-10,USA,Traffic,Video,417252,15544,1645,25163.37,116797.39
CMP00438,Winter Collection,TikTok,2026-06-02,UAE,Traffic,Carousel,353623,2410,126,25205.41,37670.59
CMP00439,Summer Sale,LinkedIn,2026-08-25,USA,Traffic,Story,438957,9881,1046,14345.67,208958.27
CMP00440,Summer Sale,Meta,2026-03-29,Saudi Arabia,Traffic,Carousel,373748,24413,1286,17053.14,210206.82
CMP00441,Flash Sale,Google Ads,2026-07-06,Saudi Arabia,Awareness,Story,84106,4805,497,3818.53,162037.88
CMP00442,Ramadan Offers,TikTok,2026-07-22,Saudi Arabia,Conversions,Carousel,375180,19264,335,19435.58,13312.38
CMP00443,Black Friday,TikTok,2026-08-11,UAE,Conversions,Image,473157,25411,1076,16925.31,280199.31
CMP00444,Ramadan Offers,TikTok,2026-05-09,UK,Conversions,Video,250116,11768,1291,3958.21,371496.64
